19910101
-1.148,-27.689
-3.580,-10.347
-2.418,-7.443
-0.422,-7.389
0.138,-6.001
3.529,-7.116
3.977,-11.455
2.284,-2.740
4.776,-6.084
5.081,-1.758
2.031,-4.644
0.101,-4.070
-1.569,-5.805
0.288,-3.992
0.162,-17.702
-0.043,-17.173
4.537,-2.386
6.506,-1.512
9.532,-2.487
3.165,-11.506
0.604,-0.254
2.858,-7.618
4.812,-7.767
1.605,-2.778
-1.182,-4.377
-1.971,-5.925
-1.510,-3.497
-0.998,-3.765
0.577,-6.825
5.098,-7.459
9.374,3.086
5.249,-1.093
-0.994,-3.066
0.383,-3.936
0.558,-1.008
0.366,-19.442
1.695,-19.659
3.601,-11.146
6.433,-6.285
7.930,-14.707
5.289,-0.781
9.332,-0.621
6.947,1.502
3.333,0.530
1.797,-0.239
1.498,0.259
3.199,-0.857
3.941,-1.551
14.595,2.781
10.079,5.582
5.950,-8.626
2.342,-12.471
10.963,1.952
9.537,3.524
14.784,1.892
15.993,6.570
9.316,1.803
6.283,-1.301
6.215,-4.080
9.928,-2.643
17.512,2.555
18.612,1.932
16.728,5.295
10.800,1.620
11.904,1.005
19.312,5.049
11.990,0.421
8.927,-0.805
7.335,-0.184
12.537,-1.606
17.720,-2.444
19.525,-0.603
18.803,7.646
19.587,8.466
20.470,4.420
21.999,7.968
26.060,8.705
17.611,5.822
16.128,6.522
19.202,4.247
22.709,8.238
19.976,4.455
18.579,4.129
11.582,5.979
16.701,4.965
20.634,1.179
15.888,4.626
17.885,7.045
20.508,7.334
10.565,2.174
9.941,1.106
13.586,3.901
19.939,4.469
16.491,9.073
9.657,3.285
7.707,2.109
5.524,1.909
9.814,3.835
17.819,4.338
23.429,4.099
14.011,7.970
7.578,2.187
8.220,5.298
9.432,6.453
14.114,7.534
16.027,3.300
22.380,1.187
26.743,5.656
23.912,10.455
21.728,11.076
16.503,10.990
24.983,7.506
17.227,6.545
21.783,6.084
21.878,5.350
17.919,3.835
19.422,3.085
21.022,4.317
16.858,6.166
15.415,2.718
12.916,-6.769
17.549,-2.185
23.404,6.058
17.652,8.188
21.828,7.700
19.442,3.776
20.074,3.307
15.240,0.837
16.258,-1.190
14.450,-2.317
17.553,-3.169
18.708,2.874
19.984,5.896
20.325,5.411
19.528,5.099
18.242,4.828
17.948,3.724
16.697,4.478
11.388,4.250
14.082,2.770
18.195,2.096
20.138,1.276
18.421,6.493
16.821,4.060
15.033,6.634
18.233,5.290
13.583,2.312
15.820,3.487
14.914,4.175
15.939,5.706
22.382,1.836
17.690,3.145
18.276,0.497
16.380,4.944
9.589,1.680
19.308,0.664
18.199,5.962
11.886,8.197
8.163,1.461
7.525,-9.974
8.874,3.902
10.397,6.717
9.854,3.488
5.090,-0.412
9.662,-3.952
15.756,-2.066
15.776,3.714
11.844,3.323
12.223,1.995
9.606,1.885
11.851,1.865
15.794,0.049
15.476,4.003
10.363,4.238
8.640,2.659
7.837,1.883
9.289,2.327
9.602,0.347
9.592,0.553
4.634,-4.277
0.322,-4.568
-3.444,-5.082
-3.257,-6.742
-2.559,-10.874
-0.120,-9.722
1.347,-4.088
1.142,-5.199
2.696,-2.238
2.162,-3.858
5.746,-3.198
6.114,-4.498
5.502,-3.916
4.188,-4.437
7.118,-2.993
8.082,-1.522
6.639,-1.576
5.058,-1.834
0.409,-6.614
-2.514,-6.452
1.263,-10.453
4.344,-4.965
2.746,-5.684
-4.313,-15.495
0.874,-11.266
2.649,-5.463
0.828,-1.966
-0.276,-13.508
-1.176,-9.159
-0.669,-10.222
-5.460,-7.565
0.609,-18.567
0.414,-4.696
1.795,-1.880
-1.893,-6.589
-1.342,-7.411
0.302,-6.566
0.662,-6.974
1.642,-3.820
3.045,-7.279
3.115,-8.152
3.137,-8.498
3.069,-10.610
1.692,-4.773
2.728,-4.954
1.382,-5.719
1.537,-10.305
1.380,-12.050
-5.789,-9.623
-10.083,-12.898
-8.147,-13.732
-7.283,-11.434
-9.260,-28.982
-5.127,-27.491
-4.622,-13.302
0.054,-18.419
0.882,-18.433
0.896,-14.709
0.761,-15.387
0.086,-15.132
0.306,-12.279
-0.291,-8.194
-0.022,-7.883
-0.661,-11.552
-1.751,-9.961
0.491,-1.326
0.382,-7.458
-2.885,-8.285
-7.162,-8.637
-3.131,-12.678
-6.550,-7.784
-7.358,-26.737
-1.757,-26.696
-0.388,-21.716
-2.194,-21.378
0.368,-23.025
0.519,-11.471
0.877,-16.702
0.031,-18.885
0.337,-10.798
0.270,-17.876
0.395,-8.298
0.324,-6.834
0.151,-4.193
0.147,-6.810
-3.009,-10.268
-2.021,-19.543
-0.220,-20.617
-2.473,-15.618
-0.244,-7.574
0.363,-11.991
-4.147,-10.776
-2.137,-18.564
-2.919,-14.867
-5.009,-11.164
-12.390,-29.550
-3.019,-14.765
-1.704,-9.396
-0.175,-4.190
0.388,-7.725
-3.038,-9.029
-4.004,-15.565
-1.167,-21.443
0.720,-14.238
0.596,-13.913
0.192,-13.048
-0.352,-17.461
0.080,-13.398
-0.617,-11.367
-4.558,-8.252
-1.702,-5.985
-1.994,-20.252
0.187,-22.469
0.846,-18.360
0.695,-6.822
-3.807,-17.658
-1.086,-15.663
0.561,-4.831
0.301,-2.939
-2.611,-18.021
0.581,-12.949
-0.763,-14.248
-8.856,-11.537
-11.522,-15.556
-6.680,-19.867
-9.278,-26.459
-7.339,-24.757
-2.990,-20.429
-0.874,-10.793
1.105,-23.803
1.049,-3.774
1.164,-5.163
1.403,-6.580
0.927,-10.616
1.742,-12.254
2.375,-6.301
2.379,-8.348
1.676,-9.966
1.547,-10.791
3.653,-5.480
1.435,-2.118
0.731,-3.491
1.084,-4.351
0.767,-13.797
1.046,-6.482
-1.095,-17.414
0.102,-20.783
0.469,-3.855
0.352,-4.311
-0.488,-4.545
-3.997,-7.472
-0.314,-22.596
0.096,-20.308
-0.063,-18.283
0.249,-3.982
0.480,-5.341
0.224,-8.424
0.452,-2.567
-1.638,-7.051
-3.025,-21.404
-1.821,-24.159
-2.149,-8.279
-4.403,-20.324
-3.668,-24.080
-0.729,-8.390
-0.925,-3.717
-0.727,-5.916
-0.328,-5.727
0.433,-6.330
1.451,-0.554
3.224,-4.289
-0.183,-5.988
1.785,-1.706
3.541,-2.653
1.651,-3.474
4.886,-5.673
4.832,-5.073
7.901,-4.029
1.844,-4.786
6.790,-5.296
2.565,-5.934
-2.916,-8.017
-1.368,-7.184
0.833,-7.310
2.156,0.003
1.295,-2.278
9.601,-5.962
3.284,-2.249
2.402,-1.409
8.092,-4.740
11.695,-0.130
12.323,-8.046
4.495,0.536
1.073,-0.465
0.638,-4.871
-0.436,-3.856
1.092,-2.512
4.863,-2.052
5.081,-6.383
4.685,0.131
6.904,1.419
3.286,-3.283
2.568,-15.695
1.172,-1.780
1.232,0.323
3.681,0.476
5.141,-0.186
3.321,-1.239
4.519,-9.388
6.863,1.332
14.766,1.309
11.453,-6.207
4.066,0.966
1.256,-16.987
1.155,-15.564
0.929,-0.578
2.293,-3.087
7.020,-0.891
8.369,0.697
9.577,0.872
10.073,-4.340
3.733,-12.113
7.789,0.887
2.456,-0.478
2.360,0.935
1.497,0.680
6.254,1.146
12.847,4.304
15.608,5.805
12.643,2.334
11.474,1.490
9.718,0.246
8.518,-2.673
9.732,-6.758
9.552,1.390
9.552,-2.173
13.706,-6.071
7.482,0.903
3.809,1.178
7.811,2.688
6.944,-6.038
2.179,-6.344
1.721,1.090
2.954,1.101
7.644,2.502
6.011,1.991
12.927,3.542
15.318,-0.629
14.147,1.609
12.778,6.025
16.400,3.418
11.166,3.780
15.267,1.991
14.766,-1.620
16.463,-2.615
9.339,2.702
15.115,3.613
18.352,2.509
17.936,1.011
16.973,7.690
13.320,4.950
8.119,4.097
11.259,2.459
13.802,6.115
13.999,5.713
15.660,3.665
10.447,1.238
2.771,-2.855
15.274,2.491
14.076,1.871
13.363,-0.564
16.202,4.215
16.236,6.530
20.302,3.669
20.271,5.621
8.179,0.707
17.462,1.826
24.790,8.757
19.594,9.222
22.730,8.016
21.274,8.077
20.317,8.442
21.158,6.058
24.338,8.265
18.821,5.998
19.904,9.355
25.869,8.613
21.140,2.643
24.544,8.095
23.689,6.557
19.362,10.145
16.233,7.236
22.677,10.384
25.089,10.607
24.925,8.644
24.037,11.610
24.549,11.735
18.469,7.769
14.026,2.930
13.873,5.476
14.895,1.010
15.088,3.928
15.111,2.625
18.587,2.612
22.059,4.742
25.329,3.523
26.110,6.807
24.007,11.098
22.082,5.972
19.287,7.011
17.021,4.733
12.738,1.241
24.375,5.102
25.911,9.672
22.048,8.327
21.186,10.834
20.450,10.988
13.515,6.538
16.270,6.194
7.789,-2.154
13.258,-5.884
16.905,1.271
7.143,-0.844
0.182,-2.278
4.286,-5.775
12.359,-8.819
11.824,0.982
10.824,2.483
11.534,5.181
16.179,2.962
17.151,-1.062
16.336,4.661
12.568,3.248
11.935,2.069
14.371,0.429
18.439,0.107
15.784,-3.233
17.350,-0.155
17.338,0.403
14.057,5.432
13.359,5.503
13.562,5.596
9.317,5.110
13.461,3.760
13.167,4.765
17.267,3.950
13.926,4.003
12.265,2.537
6.498,1.400
10.560,-1.996
10.573,-1.729
8.805,3.198
5.012,2.067
9.119,3.344
9.450,2.967
7.667,1.479
11.372,-3.068
11.732,0.453
9.731,3.552
8.356,3.472
6.233,1.469
10.437,1.807
11.473,-1.485
10.051,-1.548
2.041,0.248
4.159,-3.976
-4.792,-15.541
0.185,-18.953
3.171,-2.401
2.030,-6.544
-1.332,-12.125
2.438,-9.970
-1.398,-9.831
1.762,-6.034
0.276,-10.299
2.530,-11.903
1.835,-0.401
1.959,-9.577
2.052,-8.913
1.544,-2.389
4.004,-1.668
4.410,0.923
3.323,-1.229
5.209,-5.411
4.219,0.960
6.496,-5.771
7.932,-5.119
4.459,-2.263
6.951,-0.778
4.696,-1.611
2.088,-6.156
0.277,-7.696
-2.856,-7.733
-2.789,-12.853
1.303,-5.544
1.707,-1.150
-0.721,-9.458
-6.274,-17.408
0.758,-8.144
-3.813,-11.137
0.898,-8.438
1.731,-0.308
2.605,-2.310
2.522,-6.658
2.894,-2.678
2.537,-0.948
-0.458,-6.626
2.746,-4.130
0.569,-5.030
0.902,-13.600
0.977,-3.474
0.378,-2.283
1.415,-0.594
-0.287,-10.072
1.376,-6.685
-6.351,-23.743
-2.157,-19.266
-1.717,-13.723
-3.734,-7.409
-4.547,-16.959
-3.511,-24.958
0.174,-8.647
-6.660,-10.927
0.214,-16.906
0.668,-14.859
0.317,-13.696
0.247,-18.627
0.415,-6.078
0.749,-6.953
2.187,-8.232
2.158,-7.447
1.260,-9.229
0.041,-3.796
0.884,-6.721
0.830,-6.576
-0.682,-8.479
-1.340,-12.377
-7.757,-15.517
-0.907,-13.425
0.271,-10.659
-0.311,-13.327
-7.766,-15.322
-13.015,-19.875
-7.288,-18.486
-7.284,-14.130
-1.213,-10.909
1.304,-12.708
0.933,-4.028
0.283,-3.044
1.265,-9.245
1.081,-7.517
0.808,-3.335
1.859,-0.679
0.968,-8.510
1.517,-4.950
0.766,-5.897
3.533,-5.206
3.149,-4.112
1.549,-8.135
0.874,-7.048
1.885,-7.703
1.415,-6.876
2.115,-5.032
0.426,-2.207
1.954,-2.201
-1.008,-10.112
-8.115,-11.040
-5.422,-9.542
-0.895,-8.948
-0.323,-7.350
-0.280,-6.522
0.186,-9.815
0.729,-9.399
3.142,-11.762
2.412,-11.396
2.693,-3.641
2.644,-6.672
1.630,-10.976
1.154,-8.134
3.776,-2.771
3.119,-4.339
2.161,-6.369
2.456,-8.221
0.727,-6.834
1.496,-7.650
0.721,-11.078
-2.134,-10.567
-4.445,-12.122
-3.605,-9.562
-1.884,-8.255
-1.524,-8.317
-7.675,-11.080
-6.497,-11.218
-11.288,-16.837
-13.377,-18.514
-12.117,-20.665
-8.803,-16.042
-4.213,-27.347
-4.239,-12.351
-2.526,-11.187
-0.036,-6.890
-0.201,-7.416
-2.910,-9.693
-9.084,-15.873
-10.890,-16.714
-5.670,-14.366
-6.339,-9.806
-6.371,-24.841
-0.069,-14.404
0.052,-23.048
-0.242,-15.178
0.154,-7.340
0.651,-7.559
0.473,-10.614
0.715,-13.992
0.759,-11.793
1.581,-4.965
1.927,-9.495
1.019,-9.520
4.045,-18.973
3.390,-2.498
3.665,-2.857
4.417,-4.454
-1.080,-6.056
-6.174,-9.068
-7.888,-11.107
-9.029,-12.324
-10.190,-14.155
-8.166,-26.441
-4.085,-23.507
0.422,-13.201
1.036,-6.707
0.536,-9.460
-0.889,-14.024
0.553,-18.764
0.643,-8.074
2.061,-4.252
-0.328,-4.560
-1.585,-4.688
2.358,-21.778
3.742,-3.114
0.426,-4.047
0.211,-10.946
0.456,-11.728
2.767,-18.008
1.381,-5.996
0.722,-2.134
0.440,-3.350
3.237,-2.988
6.270,-1.935
10.725,-4.839
9.634,1.025
9.377,-2.065
11.765,-3.983
10.549,1.071
8.862,1.837
6.333,-0.031
12.042,0.910
2.918,0.736
1.250,0.026
2.125,0.599
6.685,-1.133
4.697,-8.731
3.593,-0.450
3.842,0.961
1.757,-1.883
1.624,-0.082
1.845,-9.487
1.672,0.098
6.089,0.453
9.247,2.047
9.878,2.187
7.357,1.011
8.150,-1.262
11.876,-2.305
7.346,1.498
6.896,1.249
10.884,1.208
4.999,0.558
10.289,1.332
11.201,0.864
7.234,-1.345
9.418,-2.846
14.639,-11.762
12.712,0.902
19.322,-2.729
19.375,3.322
16.856,4.895
7.536,0.355
1.453,0.227
1.835,0.793
8.006,-4.698
19.261,-7.220
13.847,4.197
3.510,0.485
3.111,1.030
5.439,0.376
16.429,2.602
2.395,-8.131
4.158,-7.794
12.539,2.912
14.542,5.844
9.074,0.854
0.833,-7.330
7.622,-10.956
9.580,-1.005
10.764,-0.703
16.140,5.046
6.420,2.990
16.287,2.070
22.271,4.732
7.254,1.102
13.377,1.108
16.836,7.032
12.855,7.538
7.325,1.004
6.971,-1.695
7.593,-2.056
13.847,5.104
10.858,-2.270
21.055,-2.801
18.650,1.730
19.612,-1.190
19.847,5.785
15.449,2.641
22.142,3.129
21.462,7.394
9.927,2.146
12.788,0.896
18.692,1.764
17.555,4.249
14.348,3.205
6.745,-1.945
5.426,-3.929
7.042,-5.664
9.482,-5.001
16.162,4.722
18.102,5.523
20.718,5.930
18.963,7.822
13.455,4.278
7.710,4.540
11.402,2.367
9.268,0.785
14.636,0.276
13.761,0.204
13.037,2.973
8.719,-2.393
15.938,-5.082
15.221,3.325
22.482,4.633
18.379,3.892
15.032,6.059
14.337,2.493
19.980,3.502
20.904,8.238
15.704,2.573
19.816,6.163
11.751,2.629
16.186,3.022
14.967,3.975
14.691,2.838
11.014,-0.904
14.971,2.716
19.799,2.784
18.065,0.245
20.451,8.304
21.554,9.162
23.055,2.975
17.432,0.705
18.473,3.618
18.538,4.238
16.739,2.187
19.535,-2.635
22.566,7.372
14.390,5.123
14.741,7.070
12.136,6.429
11.736,6.270
14.505,6.420
6.508,1.339
7.310,-2.670
12.092,-1.776
3.507,1.119
4.649,0.776
13.121,-8.056
9.283,-3.007
4.381,-4.409
2.285,0.086
13.557,-11.416
12.339,1.488
10.313,3.860
12.983,4.824
11.154,3.731
8.438,-10.409
8.450,1.381
8.684,3.142
9.028,2.918
6.306,1.242
10.341,2.307
9.078,1.013
9.782,-4.051
15.394,4.483
17.527,3.418
19.929,7.418
15.718,5.761
14.962,5.994
12.655,6.512
9.529,3.379
2.460,0.237
6.536,-4.122
6.222,-0.307
2.441,-4.099
11.493,-1.246
6.771,1.141
6.580,3.989
5.765,-2.058
8.109,-1.957
10.081,-0.090
9.018,4.534
6.875,1.491
9.608,3.874
9.487,2.373
7.583,0.430
9.392,3.826
10.088,5.837
7.012,4.277
8.583,3.669
5.903,-0.752
6.673,-7.307
8.063,2.673
8.311,3.822
10.764,3.965
5.713,3.081
3.138,-6.077
0.148,-6.401
2.116,-1.924
1.806,-4.334
1.087,-6.793
2.040,-12.222
4.868,-9.982
3.748,-5.639
2.794,-2.893
6.012,-3.159
5.640,-3.613
6.916,-0.634
5.604,-0.317
7.210,-0.495
7.322,-3.065
7.079,0.411
5.743,1.019
4.362,-0.934
1.313,-8.864
2.893,-9.246
3.539,-3.819
4.329,-2.223
-0.686,-4.427
-3.127,-14.203
0.872,-4.342
-3.936,-10.067
-6.370,-9.467
-5.995,-19.755
-3.171,-18.939
-4.664,-19.546
-6.700,-20.937
-6.243,-13.757
-7.367,-19.599
-2.631,-13.017
0.301,-10.814
1.314,-12.101
2.192,-6.217
2.019,-4.249
1.213,-10.094
-8.995,-14.983
0.616,-14.460
-1.637,-9.972
-0.559,-8.689
3.958,-5.486
5.094,-2.531
-0.410,-3.582
0.919,-8.687
-0.457,-4.644
-0.106,-4.693
1.105,-5.076
1.089,-8.394
-1.303,-9.688
-6.470,-11.401
0.221,-7.484
-0.835,-7.578
-0.700,-6.545
-3.643,-10.364
-0.951,-8.303
0.135,-7.603
0.462,-4.656
2.280,0.516
0.940,-6.908
-4.859,-12.113
-3.338,-8.054
-4.196,-11.997
-6.817,-22.683
-10.356,-24.336
-8.470,-12.323
-4.850,-26.312
-2.521,-20.351
0.179,-9.358
0.352,-4.006
-2.951,-8.511
-0.967,-17.752
-2.348,-9.351
-0.672,-5.543
-2.334,-10.990
-2.029,-4.448
0.272,-3.149
0.288,-1.290
0.245,-2.174
-0.703,-2.821
-0.193,-4.203
0.356,-9.855
0.749,-5.120
-0.001,-7.918
-2.519,-12.800
-3.775,-13.680
-6.049,-15.245
-5.320,-22.737
-2.220,-22.297
-5.743,-16.828
-5.209,-23.242
0.306,-22.689
0.937,-14.093
0.216,-9.205
0.376,-1.733
-2.069,-8.856
-0.035,-10.846
-2.441,-11.538
-10.042,-13.189
0.227,-10.005
-4.803,-18.280
0.184,-22.897
0.253,-7.801
-0.180,-4.732
-0.775,-4.546
-1.872,-5.043
-0.349,-8.926
0.057,-6.218
-2.521,-6.188
-4.764,-20.132
-4.245,-19.441
-7.141,-10.508
-8.154,-13.653
-8.084,-19.757
-7.387,-17.619
-4.684,-14.365
-4.177,-14.645
-6.294,-17.748
-1.748,-26.020
-5.955,-27.679
-1.763,-15.225
-0.659,-22.887
-0.211,-12.413
-0.135,-6.800
-0.312,-8.642
0.028,-11.680
0.519,-6.521
0.602,-3.115
0.507,-2.412
0.908,-1.447
0.488,-6.780
1.125,-7.760
-0.754,-12.290
0.651,-16.941
0.690,-7.258
0.806,-7.966
0.809,-2.237
1.223,-1.028
0.862,-5.262
0.821,-0.052
1.804,-1.587
2.169,-10.626
1.298,-4.331
2.555,-5.674
0.165,-7.093
-3.509,-8.577
-0.072,-9.275
2.573,-5.487
0.544,-5.382
4.216,-4.710
3.265,-5.083
6.033,-4.196
8.484,0.195
7.510,0.502
2.006,-4.411
-1.534,-23.370
2.350,-11.288
5.047,-4.029
6.663,-4.238
7.504,-0.947
3.560,-3.630
-4.803,-22.442
-3.540,-20.203
0.246,-17.877
-2.823,-10.120
-3.585,-10.160
-0.129,-15.674
-2.378,-11.862
-0.576,-12.672
-2.696,-12.382
-3.664,-9.882
-3.441,-7.005
-1.612,-5.772
0.535,-4.242
0.674,-3.537
2.966,-3.953
4.796,-1.607
-0.360,-16.030
2.402,-16.978
4.622,-1.975
5.368,-5.683
6.485,-7.034
5.296,-0.212
4.758,-3.265
5.166,-0.835
1.916,-4.753
5.197,-9.604
4.432,0.494
7.055,-5.001
13.179,-0.612
7.421,0.954
5.517,-4.352
9.376,-2.556
9.216,-2.385
2.379,-2.001
1.903,-9.823
10.025,-9.980
11.782,2.890
10.994,-0.536
6.707,1.308
6.954,-0.163
12.688,-0.854
7.710,0.774
7.213,2.139
10.218,1.205
14.002,1.080
12.059,2.804
10.541,1.369
1.951,0.255
2.976,-7.135
7.301,-14.664
6.049,1.316
17.171,4.222
10.459,-2.001
12.072,2.495
11.755,2.187
6.377,-3.739
6.763,-6.791
6.969,-3.492
5.931,-3.464
11.462,-0.873
5.269,-7.052
14.140,1.441
11.801,-3.874
5.908,1.771
1.798,-1.661
0.958,-1.793
8.413,0.740
15.331,2.490
6.489,-0.651
3.941,-1.676
3.484,0.224
4.592,0.263
11.033,-0.912
10.889,-1.247
15.620,2.512
15.587,1.298
15.130,0.319
8.568,-0.320
15.537,2.004
10.278,1.603
12.176,3.829
18.263,4.263
19.645,1.699
20.901,5.552
21.329,9.005
20.935,10.305
20.270,8.952
19.594,5.201
17.498,6.369
18.717,7.933
20.970,6.165
10.031,2.987
23.507,3.543
25.434,8.774
18.438,8.295
14.082,3.919
12.773,6.535
13.474,3.057
12.574,3.575
12.346,-0.176
15.612,-3.765
19.394,5.722
19.270,7.629
14.739,2.076
14.589,3.672
13.552,-6.264
18.172,2.596
20.313,4.626
15.640,8.472
9.968,2.658
11.059,4.408
15.637,-0.108
18.178,7.382
21.280,7.268
20.640,6.814
14.842,-2.130
18.131,5.531
18.797,7.197
21.086,7.246
20.416,9.375
22.829,8.592
20.656,6.598
23.858,6.966
23.946,8.326
22.416,4.041
24.398,9.038
20.182,8.291
21.436,7.618
22.842,8.958
25.383,6.393
23.876,11.565
16.520,8.648
16.296,4.288
17.910,1.081
16.155,3.841
16.683,1.081
10.503,1.874
12.044,2.678
10.970,1.126
16.148,2.842
17.890,5.075
20.508,6.307
18.931,8.370
21.791,7.562
19.240,7.184
9.448,4.850
13.069,4.718
17.912,2.236
20.999,4.242
11.934,8.141
20.604,7.498
18.854,8.352
16.697,7.392
12.922,8.365
8.129,3.599
15.756,-2.356
18.321,-0.442
18.186,1.585
16.696,8.977
14.020,7.409
8.387,3.076
10.945,0.795
17.829,2.561
16.980,5.985
14.682,7.879
10.532,5.223
6.152,1.370
9.386,-2.379
1.988,-1.724
0.195,-8.068
0.625,-13.710
3.360,-16.396
7.472,0.838
11.163,3.419
14.471,5.854
17.948,7.130
17.026,4.539
16.643,5.681
11.663,3.550
13.817,1.805
16.511,3.309
15.704,5.332
16.145,4.440
16.988,7.503
10.186,4.686
4.148,-1.636
3.160,-3.985
-1.289,-8.601
0.036,-8.922
-2.322,-8.957
5.148,-7.222
9.912,-4.713
11.096,-3.194
12.717,-3.871
12.436,-4.556
16.123,1.927
14.635,-0.503
12.339,-1.412
9.258,-3.098
9.692,3.000
8.690,-0.835
9.357,-0.169
10.453,2.191
12.229,1.317
4.607,2.450
3.066,-6.132
4.741,-9.312
4.198,-1.898
5.245,-6.067
2.514,-2.449
4.563,-2.073
5.542,-2.600
9.876,1.356
6.997,0.730
8.354,0.634
6.826,2.132
6.363,4.262
5.665,3.473
5.505,2.004
2.689,0.034
6.335,-1.332
6.138,-1.038
3.521,-1.300
-1.183,-1.896
0.305,-14.359
1.532,-11.874
4.961,-5.095
1.043,-1.784
0.505,-3.015
0.253,-10.926
-0.775,-6.990
1.336,-2.380
4.757,-0.829
5.570,-1.844
4.521,-2.506
8.154,-1.197
5.707,-1.800
0.551,-2.785
0.678,-4.596
-0.007,-10.229
2.127,-7.688
3.526,-7.263
1.348,-8.032
1.394,-10.292
0.396,-6.792
0.599,-7.436
1.405,-8.734
1.705,-3.755
-0.009,-8.019
0.181,-9.075
1.041,-5.419
1.573,-3.061
0.422,-1.417
1.936,-1.465
2.525,-3.170
1.241,-4.163
-2.038,-8.409
-5.203,-11.064
-2.203,-11.232
-2.474,-10.796
0.524,-8.206
-1.113,-8.578
-2.893,-7.506
-7.417,-11.099
-9.871,-12.044
-6.786,-16.811
-0.982,-16.910
-1.736,-17.682
-4.123,-16.245
0.441,-11.086
0.568,-2.150
0.946,-3.837
0.322,-2.342
-2.351,-11.450
-5.209,-11.208
-9.782,-16.750
-11.025,-13.614
-13.168,-29.237
-6.306,-30.434
-5.918,-17.855
-8.054,-17.038
-6.715,-25.574
-5.102,-19.772
-5.077,-10.895
-3.687,-11.272
-9.746,-11.721
-11.929,-16.225
-10.277,-18.892
-6.109,-29.172
0.220,-22.663
0.246,-8.935
-1.018,-8.341
-4.915,-16.235
-1.121,-8.927
-3.282,-18.062
0.102,-6.993
0.365,-3.048
-3.606,-17.636
0.508,-12.843
0.073,-4.926
-3.370,-20.247
-0.267,-10.642
-0.692,-5.832
0.145,-5.721
-4.519,-22.672
0.787,-12.038
0.362,-4.370
0.724,-14.540
0.100,-9.326
-1.044,-6.189
0.688,-7.388
1.781,-4.605
0.597,-6.234
-0.013,-4.853
0.583,-7.130
0.034,-4.925
0.749,-8.897
0.585,-5.917
-1.889,-10.618
0.742,-12.410
0.014,-13.029
0.582,-12.326
-3.476,-6.199
-0.049,-18.529
0.492,-6.339
0.641,-7.468
-0.297,-4.963
-1.638,-17.508
-2.438,-21.308
-0.119,-11.482
-3.311,-15.646
-6.153,-15.591
0.181,-19.467
0.262,-7.272
-1.890,-20.503
0.048,-22.902
-4.542,-10.924
-1.942,-30.137
-5.401,-9.360
-6.031,-29.816
-2.537,-13.282
-4.702,-30.205
-0.061,-30.091
0.400,-15.234
1.151,-15.146
-0.184,-13.669
-3.035,-21.689
-0.085,-14.166
-4.467,-22.531
0.060,-20.306
0.673,-3.315
1.311,-2.925
-1.592,-9.837
-7.573,-11.486
-5.804,-15.051
-0.097,-16.052
0.785,-14.153
1.242,-9.626
0.120,-8.099
1.395,-9.869
-8.603,-14.599
-4.571,-13.182
-9.489,-13.751
-4.811,-13.334
0.272,-7.929
0.423,-7.663
2.624,-12.125
4.884,-2.669
1.969,-5.236
1.454,-0.196
0.762,-2.460
0.256,-6.795
-5.318,-8.349
0.058,-11.151
-1.270,-4.493
-0.521,-3.234
-1.798,-5.390
-3.537,-9.102
-0.141,-8.066
0.159,-4.464
-0.044,-5.388
7.674,-5.288
3.581,0.226
