19910101
-0.535,-5.966
0.507,-24.886
0.594,-1.651
0.306,-3.929
-3.168,-23.049
-1.172,-13.734
0.215,-8.425
0.320,-13.261
-0.220,-6.350
0.321,-4.119
0.618,-0.299
0.151,-2.747
-3.162,-5.728
-1.277,-7.830
-0.137,-8.509
-5.093,-13.809
-1.814,-16.965
-0.019,-21.443
0.160,-24.512
-1.334,-25.184
-2.543,-25.995
-2.349,-20.528
-0.726,-23.749
-2.585,-23.391
0.446,-20.328
0.231,-19.061
-1.684,-19.713
-2.476,-22.891
-1.806,-22.561
-2.903,-19.532
-2.658,-16.331
-3.285,-17.687
-2.774,-14.400
-3.021,-20.744
-7.226,-14.595
-12.539,-20.306
-12.380,-20.677
-9.385,-25.902
-3.502,-11.771
-5.686,-12.606
-2.204,-7.485
-9.135,-28.658
-9.490,-26.040
-11.250,-21.448
-9.777,-28.575
-9.480,-17.739
-4.804,-10.816
-2.684,-24.028
0.087,-21.641
0.185,-19.013
0.339,-15.492
0.642,-7.622
-0.691,-18.277
0.852,-20.689
3.213,-10.800
2.915,-10.117
1.382,-14.035
1.815,-12.596
0.859,-4.232
0.017,-4.971
0.496,-6.504
1.365,-11.524
0.953,-3.786
1.336,-2.876
0.167,-1.653
0.857,0.200
2.607,0.493
3.508,-0.891
1.209,-0.645
3.664,-3.466
3.041,-0.830
5.384,-8.422
5.328,-2.889
5.763,-2.005
6.306,-2.396
5.540,-4.057
2.712,-0.473
5.650,0.427
4.950,-2.102
5.759,-1.388
3.640,-0.125
4.591,0.199
6.415,1.212
8.648,0.420
2.824,-1.175
1.044,-5.936
-3.503,-9.458
-5.134,-9.874
-0.137,-8.645
1.591,-10.695
3.636,-3.590
8.593,-6.366
5.379,-0.111
3.660,-0.592
2.976,-4.037
0.541,-10.935
4.586,-11.168
2.905,-6.401
3.998,-0.894
10.172,-1.840
4.993,-6.213
6.205,-3.302
4.121,-1.353
6.503,-4.071
3.190,-5.560
1.587,-4.096
0.528,-10.109
-6.197,-9.827
-4.650,-28.375
-0.916,-28.890
-4.132,-23.934
-1.034,-28.183
-3.486,-7.218
-2.118,-7.515
-0.304,-7.401
0.104,-6.485
2.939,-7.448
4.253,-12.373
2.768,-3.454
5.435,-7.092
5.321,-1.844
2.154,-4.201
0.297,-4.037
-1.195,-5.540
0.554,-4.928
0.642,-16.069
0.144,-14.664
5.093,-2.163
7.705,-1.421
9.304,-1.947
2.843,-11.271
0.677,-0.218
2.239,-10.487
3.560,-16.343
1.752,-2.657
-0.979,-4.394
-2.141,-5.876
-1.486,-3.518
-0.721,-3.791
0.798,-8.173
5.311,-13.683
9.033,3.059
5.493,-0.801
-0.797,-3.118
0.969,-3.930
1.116,-0.733
1.003,-14.653
2.906,-15.732
3.435,-3.226
6.117,-8.382
7.018,-15.851
3.791,-0.958
8.340,-0.031
6.818,1.081
3.561,0.840
5.478,0.343
3.637,0.306
3.869,-3.255
4.469,-2.147
13.184,2.272
10.093,3.410
8.036,-2.098
3.282,-10.707
8.963,1.698
9.377,4.798
14.356,3.783
17.421,8.055
10.420,2.961
7.375,-0.741
6.265,-1.144
10.626,-0.192
17.562,0.339
19.985,0.682
17.677,6.032
16.763,2.304
17.219,0.056
21.596,9.167
12.781,0.931
7.244,-1.387
6.765,1.238
11.613,-2.024
21.488,-5.756
20.649,-3.579
19.273,7.021
19.607,7.538
20.713,5.095
21.803,8.156
23.300,8.599
19.383,9.048
15.839,8.216
18.476,3.749
21.688,9.886
20.592,3.343
17.804,6.922
12.008,5.616
16.495,4.689
20.894,-0.516
15.417,4.041
17.393,7.308
20.564,6.992
11.931,3.177
12.355,1.690
17.298,6.778
22.559,8.088
16.578,9.471
10.127,3.083
9.353,2.032
6.906,3.469
8.630,3.997
18.121,6.602
21.277,5.659
14.494,8.220
7.853,2.192
8.521,6.287
9.820,7.630
15.429,8.783
16.551,3.246
22.624,0.792
25.343,6.082
25.088,11.107
21.282,11.763
17.732,12.088
25.109,6.836
17.196,6.194
21.427,4.950
21.270,5.936
17.715,3.577
19.276,1.922
20.815,4.454
16.210,5.771
14.934,2.950
12.054,-9.190
18.315,-0.921
23.129,6.554
19.029,7.762
23.451,7.091
19.166,3.683
20.467,2.131
14.996,0.665
16.256,-1.539
14.075,-2.002
19.108,-3.341
18.994,2.612
19.580,5.791
21.190,5.160
21.116,4.884
18.054,4.375
17.915,3.986
16.693,4.079
9.357,4.308
13.606,3.190
18.564,2.219
20.345,0.006
18.943,6.203
17.788,3.635
14.944,6.743
18.727,5.295
14.222,2.113
15.775,3.022
14.518,2.756
15.868,5.268
22.847,1.204
18.155,2.581
17.819,-1.036
16.317,4.397
10.531,2.004
19.596,-0.712
18.191,6.146
11.946,8.154
8.342,1.949
8.308,-5.348
8.903,4.210
10.897,7.194
10.602,3.641
5.930,-0.066
10.706,-1.538
16.493,-1.430
16.063,4.199
14.054,3.892
13.789,3.052
9.478,3.084
11.614,2.414
16.618,-2.011
14.448,3.957
9.689,4.605
8.831,2.866
7.585,1.943
9.617,1.888
9.687,-0.600
9.530,0.607
4.652,-4.828
0.784,-4.978
-3.088,-4.652
-2.897,-6.281
-2.309,-7.731
0.079,-9.070
1.347,-3.872
0.642,-5.179
1.928,-2.957
1.084,-4.190
5.371,-4.346
6.160,-4.643
5.383,-3.496
5.026,-3.213
7.204,-2.887
8.762,-1.506
7.361,-1.605
5.267,-1.527
1.232,-5.083
-2.081,-5.792
1.743,-10.838
5.379,-6.096
4.104,-5.419
-3.969,-12.908
0.886,-11.104
2.950,-5.352
0.719,-2.196
0.037,-14.614
-1.112,-9.245
-0.657,-9.952
-5.335,-7.059
0.429,-22.873
0.315,-4.837
1.402,-2.105
-1.547,-6.277
-1.637,-6.985
0.202,-5.440
0.490,-7.212
1.261,-5.459
2.766,-9.822
3.003,-10.913
3.213,-9.127
3.421,-8.823
1.858,-4.515
2.512,-5.307
1.332,-5.721
1.480,-10.168
1.145,-11.065
-5.973,-10.694
-10.099,-12.955
-8.151,-13.586
-7.465,-10.904
-9.537,-24.387
-5.559,-25.083
-4.499,-13.782
0.046,-16.704
1.029,-17.729
0.826,-15.546
0.774,-14.634
0.125,-15.012
0.298,-14.586
-0.347,-8.045
-0.422,-7.775
-1.057,-13.143
-1.893,-9.723
0.514,-1.318
0.419,-18.866
-2.745,-7.975
-7.029,-8.594
-3.106,-15.279
-6.173,-7.591
-7.243,-26.124
-2.128,-26.420
-0.808,-22.199
-2.612,-20.596
0.417,-25.228
0.575,-19.450
1.035,-23.947
0.088,-24.161
0.401,-17.522
0.294,-18.564
0.399,-13.960
0.312,-8.241
0.043,-4.772
0.224,-5.857
-3.076,-12.741
-2.070,-24.368
